CAR_ID,TIME_STAMP,LONGITUDE,LATITUDE,DIRECTION,SPEED,PASSENGER_STATUS
100,2015-02-02 23:32:54,114.317902,30.581265,36,70,full
100,2015-02-02 23:33:54,114.320815,30.584682,36,62,full
100,2015-02-02 23:34:54,114.324448,30.588855,34,46,full
100,2015-02-02 23:35:54,114.326175,30.590882,0,0,full
100,2015-02-02 23:36:54,114.328405,30.593088,0,0,full
100,2015-02-02 23:37:54,114.330102,30.594848,40,2,full
100,2015-02-02 23:38:54,114.328177,30.592957,216,29,full
100,2015-02-02 23:39:54,114.324837,30.58939,214,38,full
100,2015-02-02 23:41:54,114.319888,30.583777,216,34,full
100,2015-02-02 23:42:54,114.317327,30.580787,216,46,full
100,2015-02-02 23:43:54,114.31272,30.575788,218,39,empty
100,2015-02-02 23:44:54,114.308892,30.571741,220,29,empty
100,2015-02-02 23:45:54,114.306443,30.568625,204,19,empty
100,2015-02-02 23:46:54,114.305905,30.56801,0,0,empty
100,2015-02-02 23:47:54,114.305885,30.567998,0,0,empty
100,2015-02-02 23:49:54,114.303093,30.563636,0,0,empty
100,2015-02-02 23:50:54,114.299875,30.557778,260,30,empty
100,2015-02-02 23:51:54,114.295038,30.557928,300,24,empty
100,2015-02-02 23:52:54,114.295042,30.55778,0,0,empty
100,2015-02-02 23:53:54,114.29503,30.557757,0,0,empty
100,2015-02-02 23:54:54,114.295028,30.557728,0,0,empty
100,2015-02-02 23:55:54,114.295047,30.55773,0,0,empty
100,2015-02-02 23:56:54,114.295057,30.55771,0,0,empty
100,2015-02-02 23:57:54,114.295087,30.557738,0,0,empty
100,2015-02-02 23:58:54,114.295007,30.55773,0,0,empty
100,2015-02-02 23:59:54,114.29498,30.55774,0,0,empty
1000,2015-02-02 00:00:21,114.406885,30.505445,0,0,empty
1000,2015-02-02 00:01:21,114.406895,30.505438,0,0,empty
1000,2015-02-02 00:02:21,114.4069,30.50543,0,0,empty
1000,2015-02-02 00:03:21,114.406873,30.505423,0,0,empty
1000,2015-02-02 00:04:21,114.406897,30.505457,0,0,empty
1000,2015-02-02 00:05:21,114.406902,30.505465,0,0,empty
1000,2015-02-02 00:06:21,114.406933,30.505467,0,0,empty
1000,2015-02-02 00:07:21,114.406932,30.505453,0,0,empty
1000,2015-02-02 00:08:21,114.406952,30.505458,0,0,empty
1000,2015-02-02 00:09:21,114.40694,30.505442,0,0,empty
1000,2015-02-02 00:11:21,114.406933,30.505443,0,0,empty
1000,2015-02-02 00:12:21,114.406938,30.505457,0,0,empty
1000,2015-02-02 00:13:21,114.40693,30.50546,0,0,empty
1000,2015-02-02 00:15:21,114.40691,30.505423,0,0,empty
1000,2015-02-02 00:16:21,114.406903,30.505397,0,0,empty
1000,2015-02-02 00:17:21,114.406905,30.505423,0,0,empty
1000,2015-02-02 00:19:21,114.40692,30.505462,0,0,empty
1000,2015-02-02 00:20:21,114.406922,30.505432,0,0,empty
1000,2015-02-02 00:21:21,114.406972,30.50547,0,0,empty
1000,2015-02-02 00:22:21,114.406937,30.505457,0,0,empty
1000,2015-02-02 00:23:21,114.40692,30.505445,0,0,empty
1000,2015-02-02 00:24:03,114.406792,30.505463,298,7,empty
1000,2015-02-02 00:24:21,114.40662,30.505475,0,2,empty
1000,2015-02-02 00:25:21,114.40659,30.50073,186,53,empty
1000,2015-02-02 00:27:21,114.40607,30.495177,4,27,empty
1000,2015-02-02 00:28:21,114.406183,30.495782,0,0,empty
1000,2015-02-02 00:29:21,114.406182,30.495797,0,0,empty
1000,2015-02-02 00:30:21,114.406207,30.495797,0,0,empty
1000,2015-02-02 00:31:21,114.406712,30.50095,6,47,empty
1000,2015-02-02 00:32:21,114.407062,30.50349,4,10,empty
1000,2015-02-02 00:33:21,114.40765,30.507918,0,0,empty
1000,2015-02-02 00:34:21,114.407668,30.507958,0,0,empty
1000,2015-02-02 00:35:21,114.407678,30.507923,0,0,empty
1000,2015-02-02 00:36:21,114.407673,30.507928,0,0,empty
1000,2015-02-02 00:37:21,114.408563,30.509682,94,38,empty
1000,2015-02-02 00:38:21,114.4134,30.508953,0,0,empty
1000,2015-02-02 00:39:14,114.413388,30.508887,0,0,empty
1000,2015-02-02 00:39:21,114.413387,30.508877,0,0,empty
1000,2015-02-02 00:40:21,114.413373,30.508848,0,0,empty
1000,2015-02-02 00:41:21,114.4134,30.508893,0,0,empty
1000,2015-02-02 00:42:21,114.413418,30.508883,0,0,empty
1000,2015-02-02 00:43:21,114.413422,30.508895,0,0,empty
1000,2015-02-02 00:44:21,114.413423,30.508882,0,0,empty
1000,2015-02-02 00:46:21,114.413373,30.508908,0,0,empty
1000,2015-02-02 00:47:21,114.413397,30.508923,0,0,empty
1000,2015-02-02 00:48:21,114.413388,30.508947,0,0,empty
1000,2015-02-02 00:49:59,114.413372,30.508243,188,20,empty
1000,2015-02-02 00:50:21,114.413282,30.507378,196,15,empty
1000,2015-02-02 00:51:21,114.413667,30.507188,0,0,empty
1000,2015-02-02 00:52:21,114.413665,30.507165,302,1,empty
1000,2015-02-02 00:54:15,114.413682,30.507197,0,0,empty
1000,2015-02-02 00:54:21,114.413678,30.507197,0,0,empty
1000,2015-02-02 00:55:21,114.413697,30.507143,0,0,empty
1000,2015-02-02 00:56:21,114.413748,30.50708,0,0,empty
1000,2015-02-02 00:58:21,114.413728,30.507097,0,0,empty
1000,2015-02-02 00:59:21,114.413762,30.507097,0,0,empty
1000,2015-02-02 01:00:21,114.413742,30.50714,0,0,empty
1000,2015-02-02 01:02:21,114.41369,30.507127,0,0,empty
1000,2015-02-02 01:03:21,114.413682,30.507133,0,0,empty
1000,2015-02-02 01:04:21,114.413657,30.50712,0,0,empty
1000,2015-02-02 01:05:21,114.413713,30.507158,0,0,empty
1000,2015-02-02 01:06:21,114.413728,30.507183,0,0,empty
1000,2015-02-02 01:07:21,114.413755,30.507158,0,0,empty
1000,2015-02-02 01:08:21,114.413645,30.507155,0,0,empty
1000,2015-02-02 01:09:21,114.413667,30.50718,0,0,empty
1000,2015-02-02 01:10:21,114.413717,30.50714,0,0,empty
1000,2015-02-02 01:11:21,114.413757,30.507103,0,0,empty
1000,2015-02-02 01:13:21,114.41365,30.507118,0,0,empty
1000,2015-02-02 01:14:21,114.413683,30.507143,0,0,empty
1000,2015-02-02 01:15:21,114.413723,30.507113,0,0,empty
1000,2015-02-02 01:17:21,114.413858,30.507053,0,0,empty
1000,2015-02-02 01:18:21,114.413858,30.507065,0,0,empty
1000,2015-02-02 01:19:21,114.41387,30.507073,0,0,empty
1000,2015-02-02 01:21:21,114.413735,30.50715,0,0,empty
1000,2015-02-02 01:22:21,114.413682,30.507223,0,0,empty
1000,2015-02-02 01:23:21,114.413665,30.507217,0,0,empty
1000,2015-02-02 01:24:21,114.413627,30.507213,0,0,empty
1000,2015-02-02 01:25:21,114.41364,30.50721,0,0,empty
1000,2015-02-02 01:26:21,114.41363,30.507188,0,0,empty
1000,2015-02-02 01:28:21,114.413718,30.507133,0,0,empty
1000,2015-02-02 01:29:21,114.413703,30.507135,0,0,empty
1000,2015-02-02 01:30:21,114.413648,30.507148,0,0,empty
1000,2015-02-02 01:32:21,114.41363,30.507193,0,0,empty
1000,2015-02-02 01:33:21,114.413642,30.507197,0,0,empty
1000,2015-02-02 01:34:21,114.413668,30.507168,0,0,empty
1000,2015-02-02 01:36:21,114.41363,30.50717,0,0,empty
1000,2015-02-02 01:37:21,114.413635,30.507197,0,0,empty
1000,2015-02-02 01:38:21,114.413647,30.507223,0,0,empty
1000,2015-02-02 01:39:21,114.41365,30.507208,0,0,empty
1000,2015-02-02 01:40:21,114.413638,30.507188,0,0,empty
1000,2015-02-02 01:41:21,114.413643,30.507182,0,0,empty
1000,2015-02-02 01:42:21,114.413655,30.507182,0,0,empty
1000,2015-02-02 01:44:21,114.41365,30.507157,0,0,empty
1000,2015-02-02 01:45:21,114.413623,30.507155,0,0,empty
1000,2015-02-02 01:46:21,114.413625,30.507148,0,0,empty
1000,2015-02-02 01:47:21,114.413625,30.507175,0,0,empty
1000,2015-02-02 01:48:21,114.41361,30.507195,0,0,empty
1000,2015-02-02 01:49:21,114.413632,30.507192,0,0,empty
1000,2015-02-02 01:50:21,114.413615,30.507187,0,0,empty
1000,2015-02-02 01:51:21,114.413618,30.507183,0,0,empty
1000,2015-02-02 01:52:21,114.413643,30.507182,0,0,empty
1000,2015-02-02 01:53:21,114.413647,30.507192,0,0,empty
1000,2015-02-02 01:55:21,114.413645,30.507185,0,0,empty
1000,2015-02-02 01:56:21,114.413625,30.507182,0,0,empty
1000,2015-02-02 01:57:21,114.413613,30.507195,0,0,empty
1000,2015-02-02 01:59:21,114.413637,30.507225,0,0,empty
1000,2015-02-02 02:00:21,114.413643,30.507223,0,0,empty
1000,2015-02-02 02:01:21,114.413615,30.507215,0,0,empty
1000,2015-02-02 02:03:21,114.413608,30.507212,0,0,empty
1000,2015-02-02 02:04:21,114.413597,30.50723,0,0,empty
1000,2015-02-02 02:05:21,114.413618,30.507218,0,0,empty
1000,2015-02-02 02:07:21,114.413603,30.507247,0,0,empty
1000,2015-02-02 02:08:21,114.413607,30.507213,0,0,empty
1000,2015-02-02 02:09:21,114.413608,30.507207,0,0,empty
1000,2015-02-02 02:11:21,114.413645,30.5072,0,0,empty
1000,2015-02-02 02:12:21,114.41365,30.50721,0,0,empty
1000,2015-02-02 02:13:21,114.413638,30.507192,0,0,empty
1000,2015-02-02 02:15:21,114.413642,30.507205,0,0,empty
1000,2015-02-02 02:16:21,114.413638,30.507203,0,0,empty
1000,2015-02-02 02:17:21,114.413645,30.50723,0,0,empty
1000,2015-02-02 02:19:21,114.413648,30.507232,0,0,empty
1000,2015-02-02 02:20:21,114.413645,30.507245,0,0,empty
1000,2015-02-02 02:21:21,114.413655,30.507243,0,0,empty
1000,2015-02-02 02:22:21,114.413667,30.507252,0,0,empty
1000,2015-02-02 02:23:21,114.413668,30.507248,0,0,empty
1000,2015-02-02 02:24:21,114.413678,30.507258,0,0,empty
1000,2015-02-02 02:26:21,114.413672,30.50717,0,0,empty
1000,2015-02-02 02:27:21,114.41368,30.50715,0,0,empty
1000,2015-02-02 02:28:21,114.413683,30.507127,0,0,empty
1000,2015-02-02 02:30:21,114.413743,30.507163,0,0,empty
1000,2015-02-02 02:31:21,114.413727,30.507155,0,0,empty
1000,2015-02-02 02:32:21,114.413713,30.507147,0,0,empty
1000,2015-02-02 02:33:21,114.413718,30.507133,0,0,empty
1000,2015-02-02 02:34:21,114.413682,30.507125,0,0,empty
1000,2015-02-02 02:35:21,114.413697,30.507132,0,0,empty
1000,2015-02-02 02:36:21,114.413728,30.50713,0,0,empty
1000,2015-02-02 02:38:21,114.41374,30.50713,0,0,empty
1000,2015-02-02 02:39:21,114.413743,30.507143,0,0,empty
1000,2015-02-02 02:40:21,114.413715,30.507162,0,0,empty
1000,2015-02-02 02:42:21,114.413775,30.507168,0,0,empty
1000,2015-02-02 02:43:21,114.413792,30.507187,0,0,empty
1000,2015-02-02 02:44:21,114.413762,30.507193,0,0,empty
1000,2015-02-02 02:46:21,114.413725,30.50721,0,0,empty
1000,2015-02-02 02:47:21,114.41374,30.507208,0,0,empty
1000,2015-02-02 02:48:21,114.413753,30.507223,0,0,empty
1000,2015-02-02 02:49:21,114.41372,30.507225,0,0,empty
1000,2015-02-02 02:50:21,114.413712,30.507212,0,0,empty
1000,2015-02-02 02:51:21,114.413718,30.50721,0,0,empty
1000,2015-02-02 02:52:21,114.413717,30.507192,0,0,empty
1000,2015-02-02 02:53:21,114.413705,30.507192,0,0,empty
1000,2015-02-02 02:54:21,114.41371,30.507195,0,0,empty
1000,2015-02-02 02:55:21,114.413717,30.507208,0,0,empty
1000,2015-02-02 02:56:21,114.413715,30.507202,0,0,empty
1000,2015-02-02 02:58:21,114.413708,30.507197,0,0,empty
1000,2015-02-02 02:59:21,114.413732,30.50722,0,0,empty
1000,2015-02-02 03:00:21,114.413708,30.507198,0,0,empty
1000,2015-02-02 03:01:21,114.413695,30.507187,0,0,empty
1000,2015-02-02 03:02:21,114.413723,30.507212,0,0,empty
1000,2015-02-02 03:03:21,114.413723,30.507212,0,0,empty
1000,2015-02-02 03:04:21,114.413697,30.507198,0,0,empty
1000,2015-02-02 03:05:21,114.413738,30.507225,0,0,empty
1000,2015-02-02 03:06:21,114.413743,30.507213,0,0,empty
1000,2015-02-02 03:07:21,114.413715,30.507185,0,0,empty
1000,2015-02-02 03:08:21,114.413703,30.5072,0,0,empty
1000,2015-02-02 03:09:21,114.413693,30.507195,0,0,empty
1000,2015-02-02 03:10:21,114.413698,30.50718,0,0,empty
1000,2015-02-02 03:11:21,114.413682,30.507185,0,0,empty
1000,2015-02-02 03:13:21,114.413662,30.507165,0,0,empty
1000,2015-02-02 03:14:21,114.413657,30.507178,0,0,empty
1000,2015-02-02 03:15:21,114.413668,30.507192,0,0,empty
1000,2015-02-02 03:16:21,114.413685,30.507185,0,0,empty
1000,2015-02-02 03:17:21,114.413702,30.507168,0,0,empty
1000,2015-02-02 03:18:21,114.413728,30.50718,0,0,empty
1000,2015-02-02 03:19:21,114.4137,30.507193,0,0,empty
1000,2015-02-02 03:20:21,114.413697,30.507207,0,0,empty
1000,2015-02-02 03:21:21,114.413688,30.507207,0,0,empty
1000,2015-02-02 03:22:21,114.413673,30.507207,0,0,empty
1000,2015-02-02 03:23:21,114.413677,30.507205,0,0,empty
1000,2015-02-02 03:25:21,114.413708,30.507238,0,0,empty
1000,2015-02-02 03:26:21,114.413705,30.507247,0,0,empty
1000,2015-02-02 03:27:21,114.413682,30.507252,0,0,empty
1000,2015-02-02 03:29:21,114.413687,30.507242,0,0,empty
1000,2015-02-02 03:30:21,114.413718,30.507238,0,0,empty
1000,2015-02-02 03:31:21,114.413762,30.507243,0,0,empty
1000,2015-02-02 03:32:21,114.413762,30.507252,0,0,empty
1000,2015-02-02 03:33:21,114.413713,30.507242,0,0,empty
1000,2015-02-02 03:34:21,114.4137,30.507232,0,0,empty
1000,2015-02-02 03:35:21,114.413678,30.507208,0,0,empty
1000,2015-02-02 03:36:21,114.413688,30.507218,0,0,empty
1000,2015-02-02 03:37:21,114.41368,30.507223,0,0,empty
1000,2015-02-02 03:38:21,114.413707,30.50722,0,0,empty
1000,2015-02-02 03:39:21,114.413743,30.507222,0,0,empty
1000,2015-02-02 03:40:21,114.413758,30.507208,0,0,empty
1000,2015-02-02 03:41:21,114.413755,30.507195,0,0,empty
1000,2015-02-02 03:42:21,114.413728,30.50719,0,0,empty
1000,2015-02-02 03:43:21,114.413738,30.507188,0,0,empty
1000,2015-02-02 03:44:21,114.413762,30.507195,0,0,empty
1000,2015-02-02 03:45:21,114.413743,30.507183,0,0,empty
1000,2015-02-02 03:46:21,114.413733,30.507178,0,0,empty
1000,2015-02-02 03:47:21,114.413725,30.50719,0,0,empty
1000,2015-02-02 03:48:21,114.413732,30.507173,0,0,empty
1000,2015-02-02 03:49:21,114.413748,30.507165,0,0,empty
1000,2015-02-02 03:50:21,114.413758,30.507168,0,0,empty
1000,2015-02-02 03:51:21,114.413697,30.507167,0,0,empty
1000,2015-02-02 03:52:21,114.413687,30.507162,0,0,empty
1000,2015-02-02 03:53:21,114.413715,30.507173,0,0,empty
1000,2015-02-02 03:54:21,114.413725,30.507165,0,0,empty
1000,2015-02-02 03:55:21,114.413752,30.507158,0,0,empty
1000,2015-02-02 03:56:21,114.413773,30.507177,0,0,empty
1000,2015-02-02 03:57:21,114.413798,30.507193,0,0,empty
1000,2015-02-02 03:58:21,114.413842,30.5072,0,0,empty
1000,2015-02-02 03:59:21,114.413763,30.50719,0,0,empty
1000,2015-02-02 04:00:21,114.413742,30.507188,0,0,empty
1000,2015-02-02 04:01:21,114.413778,30.507195,0,0,empty
1000,2015-02-02 04:02:20,114.413765,30.507203,0,0,empty
1000,2015-02-02 04:03:20,114.413718,30.5072,0,0,empty
1000,2015-02-02 04:04:20,114.413722,30.507185,0,0,empty
1000,2015-02-02 04:05:21,114.413745,30.507173,0,0,empty
1000,2015-02-02 04:06:20,114.413733,30.50717,0,0,empty
1000,2015-02-02 04:07:20,114.413748,30.507175,0,0,empty
1000,2015-02-02 04:08:20,114.41379,30.507168,0,0,empty
1000,2015-02-02 04:09:20,114.41384,30.507177,0,0,empty
1000,2015-02-02 04:10:20,114.41378,30.507187,0,0,empty
1000,2015-02-02 04:11:20,114.413743,30.507188,0,0,empty
1000,2015-02-02 04:12:20,114.413742,30.507168,0,0,empty
1000,2015-02-02 04:13:20,114.413735,30.50717,0,0,empty
1000,2015-02-02 04:14:20,114.413722,30.507195,0,0,empty
1000,2015-02-02 04:15:20,114.413742,30.507187,0,0,empty
1000,2015-02-02 04:16:20,114.41375,30.507167,0,0,empty
1000,2015-02-02 04:17:20,114.41374,30.507157,0,0,empty
1000,2015-02-02 04:18:20,114.413702,30.507177,0,0,empty
1000,2015-02-02 04:20:20,114.413697,30.507182,0,0,empty
1000,2015-02-02 04:21:20,114.413692,30.507185,0,0,empty
1000,2015-02-02 04:22:20,114.41366,30.507148,0,0,empty
1000,2015-02-02 04:24:20,114.413708,30.50715,0,0,empty
1000,2015-02-02 04:25:20,114.413683,30.50718,0,0,empty
1000,2015-02-02 04:26:20,114.413695,30.507173,0,0,empty
1000,2015-02-02 04:27:20,114.413683,30.507177,0,0,empty
1000,2015-02-02 04:28:20,114.413693,30.507182,0,0,empty
1000,2015-02-02 04:29:20,114.413672,30.507182,0,0,empty
1000,2015-02-02 04:30:20,114.413648,30.507173,0,0,empty
1000,2015-02-02 04:31:20,114.413645,30.507172,0,0,empty
1000,2015-02-02 04:32:20,114.413658,30.507175,0,0,empty
1000,2015-02-02 04:33:20,114.413627,30.507165,0,0,empty
1000,2015-02-02 04:34:20,114.41361,30.507155,0,0,empty
1000,2015-02-02 04:35:20,114.413633,30.50714,0,0,empty
1000,2015-02-02 04:36:20,114.413625,30.507142,0,0,empty
1000,2015-02-02 04:37:20,114.413645,30.50715,0,0,empty
1000,2015-02-02 04:39:20,114.413645,30.507142,0,0,empty
1000,2015-02-02 04:40:20,114.413628,30.507132,0,0,empty
1000,2015-02-02 04:41:20,114.413658,30.507147,0,0,empty
1000,2015-02-02 04:42:20,114.413685,30.507168,0,0,empty
1000,2015-02-02 04:43:20,114.413698,30.507165,0,0,empty
1000,2015-02-02 04:44:20,114.413698,30.507168,0,0,empty
1000,2015-02-02 04:45:20,114.413693,30.507188,0,0,empty
1000,2015-02-02 04:46:20,114.413708,30.507203,0,0,empty
1000,2015-02-02 04:47:20,114.413683,30.507178,0,0,empty
1000,2015-02-02 04:48:20,114.41369,30.50716,0,0,empty
1000,2015-02-02 04:49:20,114.413693,30.507142,0,0,empty
1000,2015-02-02 04:51:20,114.41371,30.507122,0,0,empty
1000,2015-02-02 04:52:20,114.413733,30.507085,0,0,empty
1000,2015-02-02 04:53:20,114.413768,30.507093,0,0,empty
1000,2015-02-02 04:55:20,114.413773,30.507107,0,0,empty
1000,2015-02-02 04:56:20,114.413838,30.507095,0,0,empty
1000,2015-02-02 04:57:20,114.413782,30.507095,0,0,empty
1000,2015-02-02 04:58:20,114.413738,30.507115,0,0,empty
1000,2015-02-02 04:59:20,114.413723,30.50714,0,0,empty
1000,2015-02-02 05:00:20,114.413735,30.507147,0,0,empty
1000,2015-02-02 05:01:20,114.413707,30.507118,0,0,empty
1000,2015-02-02 05:02:20,114.413653,30.507155,0,0,empty
1000,2015-02-02 05:03:20,114.413655,30.507125,0,0,empty
1000,2015-02-02 05:04:20,114.413637,30.507155,0,0,empty
1000,2015-02-02 05:04:48,114.41361,30.507143,0,0,empty
1000,2015-02-02 05:06:20,114.413542,30.507082,0,0,empty
1000,2015-02-02 05:07:20,114.413523,30.507028,0,0,empty
1000,2015-02-02 05:08:20,114.413453,30.506998,0,0,empty
1000,2015-02-02 05:08:51,114.413457,30.506993,0,0,full
1000,2015-02-02 05:08:55,114.41346,30.506995,0,0,empty
1000,2015-02-02 05:10:20,114.413423,30.507008,0,0,empty
1000,2015-02-02 05:11:20,114.413333,30.506965,0,0,empty
1000,2015-02-02 05:12:20,114.413073,30.507827,0,16,empty
1000,2015-02-02 05:14:20,114.41378,30.509365,274,19,empty
1000,2015-02-02 05:15:20,114.408977,30.509777,278,31,empty
1000,2015-02-02 05:16:20,114.404145,30.510005,260,35,empty
1000,2015-02-02 05:18:20,114.40128,30.507653,0,0,empty
1000,2015-02-02 05:19:20,114.40128,30.507618,0,0,empty
1000,2015-02-02 05:19:51,114.40124,30.507952,350,26,full
1000,2015-02-02 05:20:20,114.400993,30.509098,0,0,full
1000,2015-02-02 05:21:20,114.396303,30.508832,260,63,full
1000,2015-02-02 05:22:20,114.389173,30.510738,312,48,full
1000,2015-02-02 05:23:20,114.384547,30.514702,314,5,full
1000,2015-02-02 05:24:20,114.377625,30.518505,284,55,full
1000,2015-02-02 05:25:20,114.367863,30.52067,284,55,full
1000,2015-02-02 05:26:20,114.359648,30.52419,310,69,full
1000,2015-02-02 05:27:20,114.349598,30.528483,288,69,full
1000,2015-02-02 05:29:20,114.335603,30.532813,290,72,full
1000,2015-02-02 05:30:20,114.329277,30.535043,0,0,full
1000,2015-02-02 05:31:20,114.323553,30.537641,300,61,full
1000,2015-02-02 05:33:20,114.313747,30.542628,0,0,full
1000,2015-02-02 05:34:20,114.312407,30.540037,190,56,full
1000,2015-02-02 05:36:18,114.308537,30.528897,0,0,empty
1000,2015-02-02 05:36:20,114.308537,30.528898,0,0,empty
1000,2015-02-02 05:37:20,114.308573,30.528913,0,0,empty
1000,2015-02-02 05:38:20,114.307688,30.527568,222,34,empty
1000,2015-02-02 05:39:20,114.308632,30.528378,16,29,empty
1000,2015-02-02 05:40:20,114.30959,30.531245,20,34,empty
1000,2015-02-02 05:41:20,114.311427,30.534843,0,0,empty
1000,2015-02-02 05:42:20,114.311425,30.53484,0,0,empty
1000,2015-02-02 05:44:20,114.31347,30.54236,76,27,empty
1000,2015-02-02 05:45:20,114.319867,30.539418,124,34,empty
1000,2015-02-02 05:46:20,114.324908,30.536687,120,31,empty
1000,2015-02-02 05:48:20,114.327398,30.530382,206,44,empty
1000,2015-02-02 05:49:20,114.324787,30.52618,192,16,empty
1000,2015-02-02 05:50:20,114.322753,30.520977,204,3,empty
1000,2015-02-02 05:52:20,114.328248,30.51898,124,15,empty
1000,2015-02-02 05:53:20,114.329933,30.517978,0,0,empty
1000,2015-02-02 05:53:34,114.330237,30.51765,136,13,full
1000,2015-02-02 05:54:20,114.331867,30.516197,134,16,full
1000,2015-02-02 05:56:20,114.338023,30.513012,142,10,full
1000,2015-02-02 05:57:20,114.341737,30.51235,106,24,full
1000,2015-02-02 05:58:20,114.346782,30.512382,88,32,full
1000,2015-02-02 05:59:20,114.351257,30.512533,92,21,full
1000,2015-02-02 06:00:20,114.35568,30.512012,106,25,full
1000,2015-02-02 06:01:20,114.360597,30.510075,114,25,full
1000,2015-02-02 06:02:20,114.360408,30.507492,0,0,full
1000,2015-02-02 06:02:24,114.360402,30.507492,0,0,empty
1000,2015-02-02 06:03:20,114.360292,30.507198,192,19,empty
1000,2015-02-02 06:04:20,114.360363,30.504502,160,4,empty
1000,2015-02-02 06:05:20,114.360347,30.507165,8,25,empty
1000,2015-02-02 06:06:20,114.362238,30.509315,120,20,empty
1000,2015-02-02 06:07:20,114.36595,30.507805,104,18,empty
1000,2015-02-02 06:08:20,114.36867,30.50707,0,3,empty
1000,2015-02-02 06:09:20,114.374082,30.507292,98,18,empty
1000,2015-02-02 06:11:20,114.377388,30.505802,20,5,empty
1000,2015-02-02 06:12:20,114.381455,30.50311,126,16,empty
1000,2015-02-02 06:13:20,114.384683,30.501003,116,25,empty
1000,2015-02-02 06:14:20,114.386995,30.499848,138,9,empty
1000,2015-02-02 06:15:20,114.391965,30.499887,102,14,empty
1000,2015-02-02 06:16:20,114.391175,30.494792,194,47,empty
1000,2015-02-02 06:17:20,114.390198,30.48862,178,41,empty
1000,2015-02-02 06:18:20,114.38998,30.482295,182,21,empty
1000,2015-02-02 06:19:20,114.38998,30.482137,0,0,empty
1000,2015-02-02 06:20:20,114.390723,30.48196,0,0,empty
1000,2015-02-02 06:20:36,114.391317,30.482087,76,36,full
1000,2015-02-02 06:21:20,114.397528,30.482078,130,28,full
1000,2015-02-02 06:22:20,114.39699,30.476355,184,2,full
1000,2015-02-02 06:23:20,114.400977,30.476037,86,36,full
1000,2015-02-02 06:24:20,114.403455,30.475968,0,0,full
1000,2015-02-02 06:24:41,114.403463,30.475967,0,0,empty
1000,2015-02-02 06:25:20,114.403295,30.472828,182,50,empty
1000,2015-02-02 06:26:20,114.402945,30.46843,184,41,empty
1000,2015-02-02 06:27:20,114.400738,30.463642,212,26,empty
1000,2015-02-02 06:28:20,114.402172,30.462075,126,31,empty
1000,2015-02-02 06:29:20,114.40439,30.461882,308,13,empty
1000,2015-02-02 06:30:20,114.401483,30.462685,306,18,empty
1000,2015-02-02 06:31:20,114.402113,30.46507,44,37,empty
1000,2015-02-02 06:32:20,114.40314,30.469547,0,0,empty
1000,2015-02-02 06:33:20,114.40353,30.474682,4,41,empty
1000,2015-02-02 06:33:51,114.40361,30.475728,2,29,full
1000,2015-02-02 06:34:20,114.404027,30.47927,6,57,full
1000,2015-02-02 06:35:20,114.398253,30.482148,276,30,full
1000,2015-02-02 06:36:20,114.393078,30.482352,270,51,full
1000,2015-02-02 06:37:20,114.390348,30.481998,0,0,full
1000,2015-02-02 06:38:20,114.389767,30.481847,252,40,full
1000,2015-02-02 06:39:20,114.383047,30.481548,270,41,full
1000,2015-02-02 06:40:20,114.37226,30.483192,294,74,full
1000,2015-02-02 06:42:20,114.35053,30.482728,276,63,full
1000,2015-02-02 06:43:20,114.340448,30.482527,270,63,full
1000,2015-02-02 06:44:20,114.333998,30.482182,0,0,full
1000,2015-02-02 06:46:20,114.326333,30.483775,274,47,empty
1000,2015-02-02 06:47:20,114.320377,30.482308,182,32,empty
1000,2015-02-02 06:48:20,114.320147,30.478043,180,43,empty
1000,2015-02-02 06:50:20,114.317322,30.470047,0,0,empty
1000,2015-02-02 06:51:20,114.31725,30.470015,0,0,empty
1000,2015-02-02 06:51:41,114.317248,30.470022,0,0,empty
1000,2015-02-02 06:52:20,114.317243,30.469995,0,0,empty
1000,2015-02-02 06:54:20,114.317265,30.469992,0,0,empty
1000,2015-02-02 06:55:20,114.317263,30.46999,0,0,empty
1000,2015-02-02 06:56:20,114.317265,30.46998,0,0,empty
1000,2015-02-02 06:57:20,114.317252,30.469965,0,0,empty
1000,2015-02-02 06:57:21,114.317252,30.469967,0,0,empty
1000,2015-02-02 06:58:20,114.3174,30.4698,0,0,empty
1000,2015-02-02 06:59:13,114.317378,30.46968,0,0,empty
1000,2015-02-02 06:59:20,114.31737,30.46965,0,0,empty
1000,2015-02-02 07:01:20,114.31763,30.469855,0,3,empty
1000,2015-02-02 07:02:20,114.318628,30.470928,16,22,empty
1000,2015-02-02 07:03:20,114.319172,30.47254,18,18,empty
1000,2015-02-02 07:04:20,114.320085,30.475815,4,19,empty
1000,2015-02-02 07:05:20,114.319953,30.477102,0,0,empty
1000,2015-02-02 07:06:14,114.319948,30.477172,0,0,empty
1000,2015-02-02 07:06:20,114.319948,30.477178,0,0,empty
1000,2015-02-02 07:07:20,114.319923,30.477238,0,0,empty
1000,2015-02-02 07:08:20,114.319935,30.477242,0,0,empty
1000,2015-02-02 07:09:20,114.319947,30.477217,0,0,empty
1000,2015-02-02 07:10:20,114.319932,30.47721,0,0,empty
1000,2015-02-02 07:11:20,114.31993,30.477198,0,0,empty
1000,2015-02-02 07:12:26,114.319913,30.47719,0,0,empty
1000,2015-02-02 07:13:20,114.31993,30.477188,94,1,empty
